pin,slack
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/UCC/stxs_bitsel[1]:Q,13111
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/UCC/stxs_bitsel[1]:SD,
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/UCC/stxs_bitsel[1]:SLn,
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/UCC/rx_alldone:ADn,
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/UCC/rx_alldone:ALn,16179
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/UCC/rx_alldone:CLK,17510
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/UCC/rx_alldone:D,18660
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/UCC/rx_alldone:EN,
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/UCC/rx_alldone:LAT,
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/UCC/rx_alldone:Q,17510
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/UCC/rx_alldone:SD,
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/UCC/rx_alldone:SLn,
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/UCC/un1_spi_clk_nextd_NE_0:A,13827
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/UCC/un1_spi_clk_nextd_NE_0:B,13736
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/UCC/un1_spi_clk_nextd_NE_0:C,13675
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/UCC/un1_spi_clk_nextd_NE_0:D,13555
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/UCC/un1_spi_clk_nextd_NE_0:Y,13555
m2s_creative_demo_0/ddr_mss_sb_0/ddr_mss_sb_MSS_0/MDDR_DQ_8_PAD/U_IOPAD:D,
m2s_creative_demo_0/ddr_mss_sb_0/ddr_mss_sb_MSS_0/MDDR_DQ_8_PAD/U_IOPAD:E,
m2s_creative_demo_0/ddr_mss_sb_0/ddr_mss_sb_MSS_0/MDDR_DQ_8_PAD/U_IOPAD:PAD,
m2s_creative_demo_0/ddr_mss_sb_0/ddr_mss_sb_MSS_0/MDDR_DQ_8_PAD/U_IOPAD:Y,
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/URXF/fifo_mem_q_fifo_mem_q_0_0/CFG_25:C,
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/URXF/fifo_mem_q_fifo_mem_q_0_0/CFG_25:IPC,
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/UCC/un1_stxs_datareg_2_sqmuxa:A,14090
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/UCC/un1_stxs_datareg_2_sqmuxa:B,16248
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/UCC/un1_stxs_datareg_2_sqmuxa:C,15052
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/UCC/un1_stxs_datareg_2_sqmuxa:Y,14090
User_Interfaces_0/CoreTimer_C0_0/CoreTimer_C0_0/PrdataNext_0_iv[9]:A,17651
User_Interfaces_0/CoreTimer_C0_0/CoreTimer_C0_0/PrdataNext_0_iv[9]:B,17561
User_Interfaces_0/CoreTimer_C0_0/CoreTimer_C0_0/PrdataNext_0_iv[9]:C,12167
User_Interfaces_0/CoreTimer_C0_0/CoreTimer_C0_0/PrdataNext_0_iv[9]:D,12165
User_Interfaces_0/CoreTimer_C0_0/CoreTimer_C0_0/PrdataNext_0_iv[9]:Y,12165
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/UTXF/fifo_mem_q_fifo_mem_q_0_0/FF_15:EN,
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/URF/CLK_DIV[0]:ADn,
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/URF/CLK_DIV[0]:ALn,16179
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/URF/CLK_DIV[0]:CLK,10011
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/URF/CLK_DIV[0]:D,17845
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/URF/CLK_DIV[0]:EN,14213
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/URF/CLK_DIV[0]:LAT,
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/URF/CLK_DIV[0]:Q,10011
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/URF/CLK_DIV[0]:SD,
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/URF/CLK_DIV[0]:SLn,
User_Interfaces_0/CoreGPIO_C0_0/CoreGPIO_C0_0/GEN_BITS_0_APB_32_INTR_reg_31_0_m3[0]:A,15305
User_Interfaces_0/CoreGPIO_C0_0/CoreGPIO_C0_0/GEN_BITS_0_APB_32_INTR_reg_31_0_m3[0]:B,15241
User_Interfaces_0/CoreGPIO_C0_0/CoreGPIO_C0_0/GEN_BITS_0_APB_32_INTR_reg_31_0_m3[0]:C,15138
User_Interfaces_0/CoreGPIO_C0_0/CoreGPIO_C0_0/GEN_BITS_0_APB_32_INTR_reg_31_0_m3[0]:D,13869
User_Interfaces_0/CoreGPIO_C0_0/CoreGPIO_C0_0/GEN_BITS_0_APB_32_INTR_reg_31_0_m3[0]:Y,13869
m2s_creative_demo_0/ddr_mss_sb_0/CCC_0/CCC_INST/IP_INTERFACE_4:A,
m2s_creative_demo_0/ddr_mss_sb_0/CCC_0/CCC_INST/IP_INTERFACE_4:B,
m2s_creative_demo_0/ddr_mss_sb_0/CCC_0/CCC_INST/IP_INTERFACE_4:C,
m2s_creative_demo_0/ddr_mss_sb_0/CCC_0/CCC_INST/IP_INTERFACE_4:IPB,
m2s_creative_demo_0/ddr_mss_sb_0/CCC_0/CCC_INST/IP_INTERFACE_4:IPC,
User_Interfaces_0/CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTl1il/CUARTI0OL/CUARTo01[0]:ADn,
User_Interfaces_0/CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTl1il/CUARTI0OL/CUARTo01[0]:ALn,16179
User_Interfaces_0/CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTl1il/CUARTI0OL/CUARTo01[0]:CLK,13928
User_Interfaces_0/CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTl1il/CUARTI0OL/CUARTo01[0]:D,14018
User_Interfaces_0/CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTl1il/CUARTI0OL/CUARTo01[0]:EN,18378
User_Interfaces_0/CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTl1il/CUARTI0OL/CUARTo01[0]:LAT,
User_Interfaces_0/CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTl1il/CUARTI0OL/CUARTo01[0]:Q,13928
User_Interfaces_0/CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTl1il/CUARTI0OL/CUARTo01[0]:SD,
User_Interfaces_0/CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTl1il/CUARTI0OL/CUARTo01[0]:SLn,
m2s_creative_demo_0/ddr_mss_sb_0/ddr_mss_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_62:A,
m2s_creative_demo_0/ddr_mss_sb_0/ddr_mss_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_62:B,
m2s_creative_demo_0/ddr_mss_sb_0/ddr_mss_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_62:C,
m2s_creative_demo_0/ddr_mss_sb_0/ddr_mss_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_62:IPA,
m2s_creative_demo_0/ddr_mss_sb_0/ddr_mss_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_2:A,6407
m2s_creative_demo_0/ddr_mss_sb_0/ddr_mss_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_2:B,
m2s_creative_demo_0/ddr_mss_sb_0/ddr_mss_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_2:C,
m2s_creative_demo_0/ddr_mss_sb_0/ddr_mss_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_2:IPA,6407
User_Interfaces_0/COREGPIO_C1_0/COREGPIO_C1_0/INTR_reg[3]:ADn,
User_Interfaces_0/COREGPIO_C1_0/COREGPIO_C1_0/INTR_reg[3]:ALn,16179
User_Interfaces_0/COREGPIO_C1_0/COREGPIO_C1_0/INTR_reg[3]:CLK,15698
User_Interfaces_0/COREGPIO_C1_0/COREGPIO_C1_0/INTR_reg[3]:D,11839
User_Interfaces_0/COREGPIO_C1_0/COREGPIO_C1_0/INTR_reg[3]:EN,
User_Interfaces_0/COREGPIO_C1_0/COREGPIO_C1_0/INTR_reg[3]:LAT,
User_Interfaces_0/COREGPIO_C1_0/COREGPIO_C1_0/INTR_reg[3]:Q,15698
User_Interfaces_0/COREGPIO_C1_0/COREGPIO_C1_0/INTR_reg[3]:SD,
User_Interfaces_0/COREGPIO_C1_0/COREGPIO_C1_0/INTR_reg[3]:SLn,
m2s_creative_demo_0/ddr_mss_sb_0/ddr_mss_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_178:A,
m2s_creative_demo_0/ddr_mss_sb_0/ddr_mss_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_178:B,
m2s_creative_demo_0/ddr_mss_sb_0/ddr_mss_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_178:C,
m2s_creative_demo_0/ddr_mss_sb_0/ddr_mss_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_178:IPB,
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/URXF/wr_pointer_q[3]:ADn,
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/URXF/wr_pointer_q[3]:ALn,16179
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/URXF/wr_pointer_q[3]:CLK,17343
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/URXF/wr_pointer_q[3]:D,15134
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/URXF/wr_pointer_q[3]:EN,
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/URXF/wr_pointer_q[3]:LAT,
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/URXF/wr_pointer_q[3]:Q,17343
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/URXF/wr_pointer_q[3]:SD,
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/URXF/wr_pointer_q[3]:SLn,
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/UCC/stxp_lastframe_3_0_a2:A,13259
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/UCC/stxp_lastframe_3_0_a2:B,17448
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/UCC/stxp_lastframe_3_0_a2:Y,13259
m2s_creative_demo_0/ddr_mss_sb_0/ddr_mss_sb_MSS_0/MDDR_ADDR_15_PAD/U_IOPAD:D,
m2s_creative_demo_0/ddr_mss_sb_0/ddr_mss_sb_MSS_0/MDDR_ADDR_15_PAD/U_IOPAD:E,
m2s_creative_demo_0/ddr_mss_sb_0/ddr_mss_sb_MSS_0/MDDR_ADDR_15_PAD/U_IOPAD:PAD,
m2s_creative_demo_0/ddr_mss_sb_0/ddr_mss_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_126:A,
m2s_creative_demo_0/ddr_mss_sb_0/ddr_mss_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_126:B,
m2s_creative_demo_0/ddr_mss_sb_0/ddr_mss_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_126:C,
m2s_creative_demo_0/ddr_mss_sb_0/ddr_mss_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_126:IPA,
m2s_creative_demo_0/ddr_mss_sb_0/ddr_mss_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_126:IPB,
User_Interfaces_0/CoreGPIO_C0_0/CoreGPIO_C0_0/GEN_BITS_0_APB_32_edge_neg_7_iv_i[0]:A,17636
User_Interfaces_0/CoreGPIO_C0_0/CoreGPIO_C0_0/GEN_BITS_0_APB_32_edge_neg_7_iv_i[0]:B,17561
User_Interfaces_0/CoreGPIO_C0_0/CoreGPIO_C0_0/GEN_BITS_0_APB_32_edge_neg_7_iv_i[0]:C,16705
User_Interfaces_0/CoreGPIO_C0_0/CoreGPIO_C0_0/GEN_BITS_0_APB_32_edge_neg_7_iv_i[0]:D,16274
User_Interfaces_0/CoreGPIO_C0_0/CoreGPIO_C0_0/GEN_BITS_0_APB_32_edge_neg_7_iv_i[0]:Y,16274
User_Interfaces_0/CoreGPIO_C0_0/CoreGPIO_C0_0/edge_both_2_sqmuxa_3_i:A,11998
User_Interfaces_0/CoreGPIO_C0_0/CoreGPIO_C0_0/edge_both_2_sqmuxa_3_i:B,17506
User_Interfaces_0/CoreGPIO_C0_0/CoreGPIO_C0_0/edge_both_2_sqmuxa_3_i:Y,11998
m2s_creative_demo_0/ddr_mss_sb_0/SYSRESET_POR/IP_INTERFACE_0:A,
m2s_creative_demo_0/ddr_mss_sb_0/SYSRESET_POR/IP_INTERFACE_0:B,
m2s_creative_demo_0/ddr_mss_sb_0/SYSRESET_POR/IP_INTERFACE_0:C,
m2s_creative_demo_0/ddr_mss_sb_0/SYSRESET_POR/IP_INTERFACE_0:IPA,
User_Interfaces_0/COREGPIO_C1_0/COREGPIO_C1_0/edge_both[2]:ADn,
User_Interfaces_0/COREGPIO_C1_0/COREGPIO_C1_0/edge_both[2]:ALn,16179
User_Interfaces_0/COREGPIO_C1_0/COREGPIO_C1_0/edge_both[2]:CLK,15394
User_Interfaces_0/COREGPIO_C1_0/COREGPIO_C1_0/edge_both[2]:D,16707
User_Interfaces_0/COREGPIO_C1_0/COREGPIO_C1_0/edge_both[2]:EN,12053
User_Interfaces_0/COREGPIO_C1_0/COREGPIO_C1_0/edge_both[2]:LAT,
User_Interfaces_0/COREGPIO_C1_0/COREGPIO_C1_0/edge_both[2]:Q,15394
User_Interfaces_0/COREGPIO_C1_0/COREGPIO_C1_0/edge_both[2]:SD,
User_Interfaces_0/COREGPIO_C1_0/COREGPIO_C1_0/edge_both[2]:SLn,
User_Interfaces_0/CoreGPIO_C0_0/CoreGPIO_C0_0/INTR_reg[5]:ADn,
User_Interfaces_0/CoreGPIO_C0_0/CoreGPIO_C0_0/INTR_reg[5]:ALn,16179
User_Interfaces_0/CoreGPIO_C0_0/CoreGPIO_C0_0/INTR_reg[5]:CLK,14461
User_Interfaces_0/CoreGPIO_C0_0/CoreGPIO_C0_0/INTR_reg[5]:D,11838
User_Interfaces_0/CoreGPIO_C0_0/CoreGPIO_C0_0/INTR_reg[5]:EN,
User_Interfaces_0/CoreGPIO_C0_0/CoreGPIO_C0_0/INTR_reg[5]:LAT,
User_Interfaces_0/CoreGPIO_C0_0/CoreGPIO_C0_0/INTR_reg[5]:Q,14461
User_Interfaces_0/CoreGPIO_C0_0/CoreGPIO_C0_0/INTR_reg[5]:SD,
User_Interfaces_0/CoreGPIO_C0_0/CoreGPIO_C0_0/INTR_reg[5]:SLn,
User_Interfaces_0/CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTl1il/CUARTI0OL/CUARTI00I[2]:ADn,
User_Interfaces_0/CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTl1il/CUARTI0OL/CUARTI00I[2]:ALn,16179
User_Interfaces_0/CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTl1il/CUARTI0OL/CUARTI00I[2]:CLK,13882
User_Interfaces_0/CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTl1il/CUARTI0OL/CUARTI00I[2]:D,13980
User_Interfaces_0/CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTl1il/CUARTI0OL/CUARTI00I[2]:EN,
User_Interfaces_0/CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTl1il/CUARTI0OL/CUARTI00I[2]:LAT,
User_Interfaces_0/CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTl1il/CUARTI0OL/CUARTI00I[2]:Q,13882
User_Interfaces_0/CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTl1il/CUARTI0OL/CUARTI00I[2]:SD,
User_Interfaces_0/CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTl1il/CUARTI0OL/CUARTI00I[2]:SLn,
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/UTXF/fifo_mem_q_fifo_mem_q_0_0/FF_27:EN,
User_Interfaces_0/CoreTimer_C0_0/CoreTimer_C0_0/iPRDATA[19]:ADn,
User_Interfaces_0/CoreTimer_C0_0/CoreTimer_C0_0/iPRDATA[19]:ALn,16179
User_Interfaces_0/CoreTimer_C0_0/CoreTimer_C0_0/iPRDATA[19]:CLK,16906
User_Interfaces_0/CoreTimer_C0_0/CoreTimer_C0_0/iPRDATA[19]:D,12165
User_Interfaces_0/CoreTimer_C0_0/CoreTimer_C0_0/iPRDATA[19]:EN,
User_Interfaces_0/CoreTimer_C0_0/CoreTimer_C0_0/iPRDATA[19]:LAT,
User_Interfaces_0/CoreTimer_C0_0/CoreTimer_C0_0/iPRDATA[19]:Q,16906
User_Interfaces_0/CoreTimer_C0_0/CoreTimer_C0_0/iPRDATA[19]:SD,
User_Interfaces_0/CoreTimer_C0_0/CoreTimer_C0_0/iPRDATA[19]:SLn,
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/UTXF/fifo_mem_q_fifo_mem_q_0_0/FF_23:EN,
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/UTXF/fifo_mem_q_fifo_mem_q_0_0/FF_23:IPENn,
User_Interfaces_0/CoreGPIO_C0_0/CoreGPIO_C0_0/CONFIG_reg_1[5]:ADn,
User_Interfaces_0/CoreGPIO_C0_0/CoreGPIO_C0_0/CONFIG_reg_1[5]:ALn,16179
User_Interfaces_0/CoreGPIO_C0_0/CoreGPIO_C0_0/CONFIG_reg_1[5]:CLK,13869
User_Interfaces_0/CoreGPIO_C0_0/CoreGPIO_C0_0/CONFIG_reg_1[5]:D,17663
User_Interfaces_0/CoreGPIO_C0_0/CoreGPIO_C0_0/CONFIG_reg_1[5]:EN,12025
User_Interfaces_0/CoreGPIO_C0_0/CoreGPIO_C0_0/CONFIG_reg_1[5]:LAT,
User_Interfaces_0/CoreGPIO_C0_0/CoreGPIO_C0_0/CONFIG_reg_1[5]:Q,13869
User_Interfaces_0/CoreGPIO_C0_0/CoreGPIO_C0_0/CONFIG_reg_1[5]:SD,
User_Interfaces_0/CoreGPIO_C0_0/CoreGPIO_C0_0/CONFIG_reg_1[5]:SLn,
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/URF/control1[5]:ADn,
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/URF/control1[5]:ALn,16179
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/URF/control1[5]:CLK,11206
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/URF/control1[5]:D,17663
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/URF/control1[5]:EN,14213
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/URF/control1[5]:LAT,
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/URF/control1[5]:Q,11206
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/URF/control1[5]:SD,
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/URF/control1[5]:SLn,
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/URXF/counter_d_0_a3[3]:A,11835
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/URXF/counter_d_0_a3[3]:B,17425
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/URXF/counter_d_0_a3[3]:Y,11835
User_Interfaces_0/COREGPIO_C1_0/COREGPIO_C1_0/GEN_BITS_0_REG_GEN_CONFIG_reg_GEN_BITS_0_REG_GEN_CONFIG_reg_0_0/FF_1:CLK,
User_Interfaces_0/COREGPIO_C1_0/COREGPIO_C1_0/GEN_BITS_0_REG_GEN_CONFIG_reg_GEN_BITS_0_REG_GEN_CONFIG_reg_0_0/FF_1:IPCLKn,
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/URF/rdata_5_1_0[6]:A,11426
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/URF/rdata_5_1_0[6]:B,10159
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/URF/rdata_5_1_0[6]:C,11290
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/URF/rdata_5_1_0[6]:Y,10159
m2s_creative_demo_0/ddr_mss_sb_0/CORECONFIGP_0/pwdata[12]:ADn,
m2s_creative_demo_0/ddr_mss_sb_0/CORECONFIGP_0/pwdata[12]:ALn,
m2s_creative_demo_0/ddr_mss_sb_0/CORECONFIGP_0/pwdata[12]:CLK,79447
m2s_creative_demo_0/ddr_mss_sb_0/CORECONFIGP_0/pwdata[12]:D,80778
m2s_creative_demo_0/ddr_mss_sb_0/CORECONFIGP_0/pwdata[12]:EN,77157
m2s_creative_demo_0/ddr_mss_sb_0/CORECONFIGP_0/pwdata[12]:LAT,
m2s_creative_demo_0/ddr_mss_sb_0/CORECONFIGP_0/pwdata[12]:Q,79447
m2s_creative_demo_0/ddr_mss_sb_0/CORECONFIGP_0/pwdata[12]:SD,
m2s_creative_demo_0/ddr_mss_sb_0/CORECONFIGP_0/pwdata[12]:SLn,
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/UTXF/full_out_RNI2AI11:A,
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/UTXF/full_out_RNI2AI11:B,12176
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/UTXF/full_out_RNI2AI11:C,12117
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/UTXF/full_out_RNI2AI11:D,10571
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/UTXF/full_out_RNI2AI11:FCI,
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/UTXF/full_out_RNI2AI11:FCO,10571
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/UCC/spi_clk_out_xhdl0:ADn,
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/UCC/spi_clk_out_xhdl0:ALn,16179
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/UCC/spi_clk_out_xhdl0:CLK,17659
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/UCC/spi_clk_out_xhdl0:D,17566
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/UCC/spi_clk_out_xhdl0:EN,
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/UCC/spi_clk_out_xhdl0:LAT,
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/UCC/spi_clk_out_xhdl0:Q,17659
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/UCC/spi_clk_out_xhdl0:SD,
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/UCC/spi_clk_out_xhdl0:SLn,
User_Interfaces_0/COREGPIO_C1_0/COREGPIO_C1_0/GEN_BITS_0_REG_GEN_CONFIG_regrff_0_RNIPP3F9:A,8857
User_Interfaces_0/COREGPIO_C1_0/COREGPIO_C1_0/GEN_BITS_0_REG_GEN_CONFIG_regrff_0_RNIPP3F9:B,8848
User_Interfaces_0/COREGPIO_C1_0/COREGPIO_C1_0/GEN_BITS_0_REG_GEN_CONFIG_regrff_0_RNIPP3F9:C,8620
User_Interfaces_0/COREGPIO_C1_0/COREGPIO_C1_0/GEN_BITS_0_REG_GEN_CONFIG_regrff_0_RNIPP3F9:D,8477
User_Interfaces_0/COREGPIO_C1_0/COREGPIO_C1_0/GEN_BITS_0_REG_GEN_CONFIG_regrff_0_RNIPP3F9:Y,8477
User_Interfaces_0/CoreTimer_C0_0/CoreTimer_C0_0/Load[24]:ADn,
User_Interfaces_0/CoreTimer_C0_0/CoreTimer_C0_0/Load[24]:ALn,16179
User_Interfaces_0/CoreTimer_C0_0/CoreTimer_C0_0/Load[24]:CLK,16950
User_Interfaces_0/CoreTimer_C0_0/CoreTimer_C0_0/Load[24]:D,17967
User_Interfaces_0/CoreTimer_C0_0/CoreTimer_C0_0/Load[24]:EN,13223
User_Interfaces_0/CoreTimer_C0_0/CoreTimer_C0_0/Load[24]:LAT,
User_Interfaces_0/CoreTimer_C0_0/CoreTimer_C0_0/Load[24]:Q,16950
User_Interfaces_0/CoreTimer_C0_0/CoreTimer_C0_0/Load[24]:SD,
User_Interfaces_0/CoreTimer_C0_0/CoreTimer_C0_0/Load[24]:SLn,
User_Interfaces_0/COREGPIO_C1_0/COREGPIO_C1_0/GEN_BITS_0_REG_GEN_CONFIG_regrff_6:ADn,
User_Interfaces_0/COREGPIO_C1_0/COREGPIO_C1_0/GEN_BITS_0_REG_GEN_CONFIG_regrff_6:ALn,16179
User_Interfaces_0/COREGPIO_C1_0/COREGPIO_C1_0/GEN_BITS_0_REG_GEN_CONFIG_regrff_6:CLK,11316
User_Interfaces_0/COREGPIO_C1_0/COREGPIO_C1_0/GEN_BITS_0_REG_GEN_CONFIG_regrff_6:D,
User_Interfaces_0/COREGPIO_C1_0/COREGPIO_C1_0/GEN_BITS_0_REG_GEN_CONFIG_regrff_6:EN,12033
User_Interfaces_0/COREGPIO_C1_0/COREGPIO_C1_0/GEN_BITS_0_REG_GEN_CONFIG_regrff_6:LAT,
User_Interfaces_0/COREGPIO_C1_0/COREGPIO_C1_0/GEN_BITS_0_REG_GEN_CONFIG_regrff_6:Q,11316
